RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
43944,World Championship,2019.0,591321.0,M,Eastern Europe,Middle school,35-55,Middle-Low,False,0.0,False,,False,76.0,89.0,0.0,4.0,25.0,75.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
36504,National Cup,2021.0,588524.0,M,North America,University Degree,0-35,Middle-High,False,0.0,False,0.0,False,62.0,23.0,0.0,7.0,52.0,277.0,False,0.0,0.0,0.0,False,5.0,0.0,False,1
20481,Continental Championship,2022.0,683640.0,M,Western Europe,Middle school,35-55,High,False,0.0,False,0.0,False,150.0,175.0,0.0,184.0,17.0,92.0,False,5.0,0.0,0.0,False,15.0,0.0,True,0
68648,Local Match,2019.0,592789.0,M,Central America,Middle school,,Middle-Low,False,0.0,False,60.0,True,494.0,1394.0,0.0,396.0,489.0,1187.0,False,13.0,80.0,19.0,False,35.0,3.0,True,1
18200,Regional Tournament,2019.0,595570.0,F,Oceania,High school,0-35,Middle-High,False,0.0,False,0.0,False,391.0,99.0,0.0,243.0,109.0,96.0,False,0.0,0.0,0.0,False,113.0,0.0,False,0
87337,Regional Tournament,2022.0,398442.0,M,North America,High school,0-35,Middle-High,False,0.0,False,60.0,False,205.0,376.0,0.0,90.0,49.0,91.0,False,13.0,0.0,0.0,False,6.0,0.0,True,1
84531,Regional Tournament,2020.0,378543.0,M,Oceania,University Degree,0-35,High,False,0.0,False,60.0,False,137.0,46.0,0.0,192.0,90.0,86.0,False,0.0,0.0,0.0,False,9.0,0.0,False,1
80131,World Championship,2022.0,696708.0,M,Central America,Middle school,0-35,Middle,False,0.0,False,,False,2.0,1.0,0.0,0.0,2.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
31473,Regional Tournament,2019.0,1467014.0,M,Central America,Middle school,35-55,Middle-High,False,0.0,False,0.0,False,371.0,76.0,6.0,587.0,125.0,115.0,False,0.0,0.0,0.0,False,12.0,0.0,True,1
36765,National Cup,2022.0,692933.0,M,Southern Africa,University Degree,35-55,High,False,0.0,False,,False,47.0,31.0,0.0,0.0,30.0,67.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
40021,Olympic Games,2019.0,240884.0,M,East Asia,High school,0-35,High,False,0.0,False,60.0,False,87.0,202.0,0.0,40.0,83.0,0.0,False,0.0,0.0,0.0,False,15.0,0.0,True,1
62685,Continental Championship,2019.0,573593.0,M,Central Asia,High school,35-55,Middle-Low,False,0.0,False,0.0,False,300.0,1113.0,0.0,83.0,73.0,226.0,False,1.0,190.0,0.0,False,84.0,3.0,False,1
83472,Regional Tournament,2022.0,647553.0,F,Southern Africa,High school,0-35,Middle,False,0.0,False,0.0,False,226.0,448.0,0.0,207.0,53.0,172.0,False,0.0,0.0,0.0,False,5.0,0.0,True,1
78412,Local Match,2019.0,573317.0,M,North America,High school,0-35,High,False,0.0,False,0.0,False,69.0,208.0,0.0,165.0,106.0,105.0,False,1.0,7.0,0.0,False,8.0,0.0,True,0
40102,Regional Tournament,2019.0,545462.0,F,Eastern Europe,High school,35-55,Middle,False,0.0,False,0.0,False,655.0,91.0,3.0,4382.0,80.0,122.0,False,0.0,0.0,0.0,False,42.0,0.0,True,1
47389,Federation League,2021.0,605759.0,M,Central Asia,High school,0-35,Middle,False,0.0,False,30.0,False,177.0,209.0,0.0,107.0,155.0,6.0,False,0.0,10.0,0.0,False,4.0,0.0,True,0
17031,Local Match,2022.0,683604.0,M,East Asia,University Degree,35-55,Middle-High,False,0.0,False,30.0,False,665.0,4715.0,0.0,245.0,600.0,873.0,True,22.0,32.0,22.0,False,95.0,19.0,False,1
45553,Regional Tournament,2022.0,637810.0,F,Western Europe,Middle school,35-55,High,False,0.0,False,0.0,False,208.0,440.0,0.0,84.0,33.0,362.0,False,0.0,0.0,0.0,False,3.0,0.0,True,1
78583,Federation League,2021.0,634178.0,M,South Asia,Middle school,0-35,High,False,0.0,False,0.0,False,285.0,174.0,0.0,443.0,340.0,34.0,False,20.0,51.0,0.0,False,9.0,0.0,True,1
39563,Regional Tournament,2021.0,1732219.0,F,North America,Middle school,35-55,High,True,0.0,False,0.0,False,60.0,35.0,0.0,23.0,21.0,83.0,False,0.0,0.0,0.0,False,4.0,0.0,False,1
50213,Regional Tournament,2019.0,519584.0,F,East Asia,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,332.0,70.0,9.0,463.0,105.0,68.0,False,0.0,0.0,0.0,False,71.0,0.0,False,1
71467,Continental Championship,2019.0,578623.0,M,Central America,High school,0-35,High,False,0.0,False,60.0,False,93.0,125.0,0.0,83.0,20.0,94.0,False,0.0,0.0,0.0,False,28.0,5.0,True,0
60294,Local Match,2019.0,598498.0,M,Oceania,Middle school,0-35,High,False,0.0,False,0.0,False,128.0,353.0,0.0,187.0,96.0,549.0,False,0.0,2.0,3.0,False,6.0,0.0,True,0
26757,Local Match,2019.0,590189.0,M,South America,High school,0-35,Low,False,0.0,False,60.0,False,138.0,247.0,0.0,80.0,64.0,943.0,False,1.0,0.0,0.0,False,1.0,0.0,False,0
28373,Olympic Games,2019.0,2139353.0,M,South America,High school,35-55,Middle,False,0.0,False,60.0,False,150.0,657.0,0.0,65.0,249.0,0.0,False,0.0,0.0,0.0,False,134.0,7.0,False,0
96445,Federation League,2022.0,631835.0,M,South America,Middle school,0-35,Middle-Low,False,0.0,False,60.0,False,431.0,381.0,9.0,584.0,272.0,23.0,False,57.0,0.0,0.0,False,22.0,0.0,True,1
26030,Federation League,2019.0,571640.0,M,East Asia,High school,35-55,Middle,False,0.0,False,60.0,False,365.0,278.0,0.0,291.0,121.0,12.0,False,32.0,83.0,0.0,False,21.0,0.0,True,0
24836,Local Match,2019.0,200278.0,M,Western Europe,High school,0-35,Middle,False,0.0,False,60.0,False,57.0,67.0,0.0,31.0,69.0,20.0,False,0.0,2.0,0.0,False,4.0,0.0,True,0
19007,Local Match,2019.0,610278.0,M,Southern Africa,High school,0-35,Middle,False,0.0,False,60.0,True,459.0,958.0,0.0,189.0,286.0,639.0,False,1.0,35.0,15.0,False,31.0,13.0,True,1
10004,Federation League,2019.0,608815.0,F,North America,High school,0-35,Middle,False,0.0,False,0.0,False,801.0,198.0,4.0,1410.0,400.0,24.0,,14.0,123.0,0.0,False,246.0,0.0,True,1
55327,Federation League,2019.0,574938.0,M,Eastern Europe,High school,0-35,Low,False,0.0,False,0.0,False,431.0,320.0,0.0,599.0,253.0,31.0,False,22.0,123.0,0.0,False,33.0,0.0,True,1
70485,Local Match,2021.0,628837.0,M,Central Asia,High school,0-35,Middle,False,0.0,False,0.0,True,143.0,178.0,0.0,142.0,168.0,201.0,False,1.0,0.0,0.0,False,18.0,0.0,True,0
27647,Regional Tournament,2021.0,632658.0,F,Southern Europe,Middle school,0-35,Low,False,0.0,False,0.0,False,50.0,15.0,0.0,0.0,13.0,42.0,False,0.0,0.0,0.0,False,14.0,0.0,False,1
63836,Local Match,2019.0,572274.0,F,Western Europe,High school,0-35,Middle,False,0.0,False,60.0,True,395.0,618.0,0.0,183.0,326.0,1282.0,False,9.0,3.0,0.0,False,18.0,0.0,True,1
60075,World Championship,2021.0,523427.0,M,Southern Europe,High school,0-35,Low,False,0.0,False,,False,11.0,23.0,0.0,19.0,3.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
49655,Continental Championship,2022.0,698092.0,M,South America,High school,0-35,Middle-Low,False,0.0,False,0.0,False,109.0,140.0,0.0,7.0,44.0,106.0,False,0.0,0.0,0.0,False,11.0,3.0,False,0
28245,Continental Championship,2022.0,408763.0,M,Northern Africa,High school,0-35,Middle-Low,False,0.0,False,0.0,False,285.0,387.0,0.0,490.0,90.0,,False,3.0,155.0,0.0,False,34.0,0.0,False,1
10421,World Championship,2019.0,596636.0,F,East Asia,Middle school,0-35,Middle,False,0.0,False,,False,115.0,88.0,0.0,23.0,31.0,66.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
39348,Local Match,2020.0,2348120.0,F,Oceania,High school,0-35,Middle-Low,False,1.0,False,0.0,False,196.0,169.0,0.0,365.0,159.0,32.0,False,0.0,4.0,0.0,False,29.0,6.0,True,0
58026,National Cup,2022.0,61236.0,M,,University Degree,35-55,Middle,False,0.0,False,50.0,False,193.0,106.0,0.0,6.0,17.0,170.0,False,0.0,0.0,0.0,False,14.0,0.0,False,0
35122,Local Match,2020.0,537151.0,M,South America,Middle school,35-55,High,False,0.0,False,60.0,False,28.0,30.0,0.0,13.0,20.0,0.0,False,0.0,0.0,0.0,False,2.0,2.0,False,0
10932,Regional Tournament,2022.0,571641.0,F,East Asia,High school,0-35,Middle,False,0.0,False,60.0,False,88.0,86.0,4.0,210.0,36.0,14.0,False,1.0,0.0,0.0,False,1.0,0.0,True,1
95341,Local Match,2020.0,555349.0,M,Central Asia,Middle school,0-35,Middle,False,0.0,False,0.0,False,166.0,464.0,0.0,262.0,150.0,808.0,False,0.0,1.0,0.0,False,11.0,31.0,False,0
35497,Local Match,2022.0,66892.0,M,South America,High school,0-35,Middle-Low,False,1.0,False,0.0,False,50.0,167.0,0.0,39.0,71.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,False,0
48749,Local Match,2022.0,1796402.0,F,North America,High school,35-55,Middle-Low,False,0.0,False,0.0,False,441.0,1646.0,0.0,403.0,313.0,528.0,True,0.0,9.0,0.0,False,8.0,0.0,True,1
89304,Federation League,2020.0,2406709.0,M,North America,University Degree,0-35,Middle-Low,False,0.0,False,0.0,False,728.0,282.0,7.0,1877.0,499.0,45.0,False,0.0,142.0,0.0,False,168.0,39.0,False,1
25566,National Cup,2022.0,608681.0,M,Northern Africa,Middle school,0-35,Low,True,0.0,False,0.0,False,,73.0,0.0,39.0,52.0,147.0,False,3.0,0.0,0.0,False,10.0,0.0,False,0
16432,Local Match,2020.0,336258.0,M,Southern Europe,Middle school,0-35,High,False,1.0,False,0.0,False,443.0,1760.0,0.0,338.0,312.0,768.0,False,0.0,26.0,7.0,False,20.0,13.0,True,1
36813,Local Match,2019.0,579482.0,M,North America,High school,35-55,Middle-High,False,0.0,False,0.0,False,127.0,419.0,0.0,145.0,198.0,37.0,False,4.0,23.0,1.0,False,16.0,3.0,True,0
64086,Continental Championship,2022.0,686525.0,M,Northern Africa,University Degree,0-35,Middle,False,0.0,False,0.0,False,176.0,1132.0,0.0,94.0,20.0,172.0,False,7.0,251.0,0.0,False,21.0,0.0,False,1
94607,Olympic Games,2019.0,2664024.0,M,Oceania,University Degree,35-55,High,False,0.0,False,0.0,False,179.0,470.0,0.0,70.0,58.0,0.0,False,0.0,0.0,0.0,False,22.0,9.0,False,1
54224,National Cup,2021.0,512353.0,M,Western Europe,High school,0-35,Middle-Low,False,0.0,False,90.0,False,19.0,6.0,0.0,0.0,6.0,104.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
61573,Local Match,2019.0,1492571.0,M,Southern Africa,High school,35-55,Low,False,0.0,False,0.0,True,467.0,2880.0,0.0,167.0,480.0,1018.0,False,0.0,52.0,23.0,False,46.0,113.0,True,1
94433,Local Match,2021.0,634279.0,M,Central Asia,High school,0-35,Middle-Low,False,0.0,False,60.0,False,28.0,43.0,0.0,15.0,23.0,252.0,False,1.0,0.0,0.0,False,1.0,0.0,True,0
69245,Regional Tournament,2020.0,537255.0,F,South Asia,Middle school,0-35,Low,False,0.0,False,0.0,False,926.0,40.0,1.0,4157.0,151.0,69.0,False,0.0,0.0,0.0,False,50.0,13.0,False,1
24253,National Cup,2021.0,319042.0,M,South America,High school,35-55,Low,False,0.0,False,120.0,False,687.0,425.0,0.0,27.0,268.0,2533.0,False,0.0,0.0,0.0,False,12.0,0.0,False,0
62235,Regional Tournament,2022.0,682375.0,F,East Asia,Middle school,0-35,High,False,0.0,False,60.0,False,5.0,15.0,0.0,0.0,5.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,True,0
34525,Federation League,2022.0,370089.0,M,North America,University Degree,35-55,Middle,False,1.0,False,0.0,False,114.0,384.0,18.0,8.0,110.0,51.0,False,0.0,0.0,0.0,False,3.0,0.0,True,1
24383,Local Match,2022.0,125063.0,M,South America,Middle school,35-55,High,False,0.0,False,0.0,False,443.0,1510.0,0.0,477.0,304.0,706.0,True,19.0,53.0,29.0,False,82.0,45.0,True,0
70536,Local Match,2022.0,1722493.0,F,North America,University Degree,35-55,Middle,False,0.0,False,0.0,False,1329.0,1962.0,1.0,2305.0,608.0,1157.0,True,20.0,78.0,11.0,False,139.0,1.0,True,0
59894,Regional Tournament,2019.0,567160.0,F,Western Europe,High school,0-35,Middle-Low,False,0.0,False,0.0,False,21.0,3.0,0.0,11.0,1.0,69.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
58880,Local Match,2021.0,402449.0,M,Western Europe,High school,0-35,High,False,0.0,False,60.0,True,622.0,1578.0,1.0,713.0,356.0,1001.0,False,26.0,39.0,11.0,False,55.0,0.0,False,0
23106,Federation League,2019.0,594011.0,F,South America,High school,0-35,Middle,False,0.0,False,30.0,False,274.0,251.0,0.0,102.0,337.0,21.0,False,,111.0,0.0,False,46.0,0.0,True,1
90498,Local Match,2020.0,501493.0,M,Northern Africa,Middle school,0-35,Low,True,1.0,False,140.0,False,94.0,142.0,0.0,28.0,57.0,79.0,False,0.0,0.0,0.0,False,7.0,0.0,True,0
53947,Regional Tournament,2020.0,559989.0,F,Central America,High school,35-55,Middle,False,0.0,False,0.0,False,60.0,29.0,1.0,61.0,37.0,0.0,False,0.0,0.0,0.0,False,18.0,0.0,False,0
24841,Federation League,2020.0,549710.0,M,Central Asia,Middle school,0-35,Low,False,0.0,False,0.0,False,517.0,300.0,0.0,351.0,231.0,16.0,False,0.0,34.0,0.0,False,59.0,33.0,False,1
77032,National Cup,2021.0,2419115.0,F,East Asia,High school,35-55,Middle-Low,False,0.0,False,30.0,False,383.0,227.0,0.0,210.0,305.0,2182.0,False,17.0,0.0,0.0,False,4.0,0.0,True,1
72081,Local Match,2020.0,533535.0,M,Southern Africa,University Degree,0-35,High,False,0.0,False,120.0,False,527.0,3158.0,0.0,157.0,662.0,872.0,False,0.0,15.0,13.0,False,40.0,19.0,True,1
13906,Local Match,2019.0,598279.0,F,South America,High school,0-35,Middle-Low,False,0.0,False,0.0,True,342.0,2124.0,0.0,181.0,429.0,1495.0,False,5.0,26.0,12.0,False,30.0,33.0,True,1
14534,World Championship,2019.0,539436.0,F,Middle East,High school,0-35,High,False,0.0,False,,False,513.0,311.0,4.0,995.0,60.0,88.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
33064,World Championship,2021.0,518145.0,F,Eastern Europe,Middle school,35-55,Middle,True,0.0,False,,False,117.0,286.0,5.0,9.0,32.0,149.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
42133,National Cup,2022.0,628846.0,M,Middle East,High school,0-35,Middle-High,False,1.0,False,120.0,False,284.0,148.0,0.0,83.0,69.0,628.0,False,1.0,0.0,0.0,False,3.0,0.0,False,1
71589,Federation League,2019.0,574743.0,F,East Asia,Middle school,0-35,High,False,0.0,False,0.0,False,228.0,236.0,0.0,180.0,123.0,9.0,False,8.0,9.0,0.0,False,19.0,0.0,True,0
29154,National Cup,2021.0,631122.0,M,South America,High school,0-35,Middle,False,0.0,False,0.0,False,66.0,29.0,0.0,0.0,31.0,287.0,False,0.0,0.0,0.0,False,4.0,0.0,False,0
39233,Local Match,2022.0,74165.0,M,Eastern Europe,High school,0-35,Middle-Low,False,0.0,False,0.0,False,225.0,773.0,0.0,117.0,142.0,607.0,True,11.0,2.0,0.0,False,17.0,0.0,True,1
92477,Local Match,2021.0,616688.0,M,Central Asia,High school,0-35,Low,False,0.0,False,30.0,True,455.0,1391.0,0.0,151.0,288.0,610.0,False,0.0,26.0,7.0,False,19.0,,True,1
60265,National Cup,2022.0,487314.0,M,Central America,University Degree,0-35,Middle-High,False,0.0,False,0.0,False,158.0,281.0,0.0,,47.0,307.0,False,0.0,0.0,0.0,False,11.0,0.0,False,1
39045,Regional Tournament,2020.0,288380.0,F,Middle East,Middle school,0-35,Middle,True,3.0,False,60.0,False,5.0,1.0,0.0,12.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
56160,Regional Tournament,2019.0,571907.0,F,North America,High school,0-35,Low,False,0.0,False,0.0,False,183.0,47.0,0.0,88.0,27.0,98.0,False,0.0,0.0,0.0,False,30.0,0.0,False,1
75726,National Cup,2021.0,607966.0,F,South Asia,High school,0-35,Low,False,0.0,False,30.0,False,21.0,8.0,0.0,7.0,15.0,59.0,False,0.0,0.0,0.0,False,1.0,0.0,False,0
84035,Regional Tournament,2022.0,689397.0,F,Southern Africa,High school,0-35,,False,0.0,False,0.0,False,19.0,54.0,0.0,0.0,15.0,111.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
47960,Local Match,2022.0,648470.0,F,Oceania,High school,0-35,Middle-Low,False,0.0,False,30.0,False,621.0,2831.0,0.0,846.0,452.0,614.0,True,0.0,19.0,8.0,False,18.0,12.0,True,1
56299,Local Match,2020.0,190653.0,F,Western Europe,Middle school,0-35,Low,False,0.0,False,0.0,False,125.0,280.0,0.0,218.0,84.0,111.0,False,0.0,27.0,7.0,,7.0,2.0,True,0
96193,Regional Tournament,2019.0,591414.0,F,Southern Africa,High school,0-35,Low,False,0.0,False,0.0,False,208.0,95.0,2.0,293.0,90.0,68.0,False,0.0,0.0,0.0,False,62.0,0.0,False,1
18990,Local Match,2020.0,153785.0,F,Northern Africa,Middle school,0-35,Low,True,0.0,False,0.0,False,920.0,1952.0,0.0,967.0,325.0,778.0,False,0.0,36.0,17.0,False,45.0,35.0,True,1
68547,Continental Championship,2021.0,576876.0,M,Oceania,Middle school,,High,False,0.0,False,,False,490.0,1211.0,0.0,254.0,33.0,112.0,False,7.0,303.0,0.0,False,71.0,0.0,False,1
45569,World Championship,2019.0,590590.0,F,,Middle school,0-35,Middle-Low,False,0.0,False,,False,76.0,58.0,1.0,178.0,18.0,20.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
40352,Federation League,2019.0,419517.0,M,Western Europe,Middle school,0-35,Middle-High,False,0.0,False,0.0,False,358.0,123.0,0.0,327.0,166.0,32.0,False,0.0,103.0,0.0,False,25.0,0.0,True,1
12790,Federation League,2021.0,391611.0,F,Southern Africa,High school,0-35,Low,False,3.0,False,0.0,False,37.0,104.0,0.0,10.0,149.0,2.0,False,1.0,5.0,0.0,False,7.0,0.0,False,0
63843,Regional Tournament,2019.0,178738.0,F,Western Europe,University Degree,0-35,Middle-High,False,1.0,False,0.0,False,44.0,6.0,0.0,45.0,9.0,44.0,False,0.0,0.0,0.0,False,13.0,0.0,True,0
23044,World Championship,2022.0,681195.0,M,North America,Elementary school,35-55,Middle-Low,False,0.0,False,,False,68.0,220.0,2.0,0.0,,2.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
35710,Local Match,2019.0,51485.0,M,Eastern Europe,Middle school,0-35,Low,False,0.0,False,60.0,True,278.0,1526.0,0.0,103.0,254.0,472.0,False,5.0,27.0,32.0,False,27.0,24.0,True,1
15500,Local Match,2020.0,249570.0,F,Central Asia,Middle school,0-35,Low,False,1.0,False,90.0,False,13.0,0.0,0.0,16.0,5.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,True,0
26769,Regional Tournament,2021.0,614742.0,F,East Asia,High school,0-35,Middle,False,0.0,False,0.0,False,107.0,77.0,2.0,113.0,91.0,64.0,False,0.0,0.0,,False,23.0,0.0,False,1
79220,Federation League,2020.0,548869.0,F,North America,University Degree,0-35,Middle-Low,False,0.0,False,0.0,False,98.0,245.0,0.0,64.0,99.0,18.0,False,0.0,11.0,0.0,False,10.0,0.0,True,0
26216,Local Match,2022.0,684882.0,M,Central America,High school,0-35,High,False,0.0,False,60.0,False,1403.0,1770.0,0.0,2314.0,603.0,1180.0,True,6.0,60.0,9.0,False,27.0,2.0,,1
16875,National Cup,2021.0,581614.0,M,Western Europe,High school,0-35,High,False,0.0,False,60.0,False,184.0,341.0,0.0,0.0,82.0,661.0,False,0.0,0.0,0.0,False,3.0,0.0,,1
15909,World Championship,2022.0,682001.0,F,East Asia,Middle school,0-35,High,False,0.0,False,,False,247.0,577.0,0.0,59.0,39.0,139.0,False,0.0,0.0,0.0,False,0.0,0.0,True,1
92288,Regional Tournament,2019.0,603446.0,F,Western Europe,High school,35-55,High,False,0.0,False,60.0,False,256.0,146.0,0.0,364.0,164.0,95.0,False,1.0,0.0,0.0,False,30.0,0.0,False,1
19244,Federation League,2022.0,2043939.0,M,Western Europe,University Degree,35-55,High,False,0.0,False,0.0,False,526.0,274.0,0.0,513.0,475.0,14.0,False,66.0,0.0,0.0,False,83.0,0.0,True,1
10800,Regional Tournament,2020.0,544978.0,F,Northern Africa,High school,35-55,Middle,False,0.0,False,0.0,False,8.0,3.0,0.0,22.0,4.0,32.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
80966,National Cup,2021.0,612287.0,M,Central America,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,15.0,2.0,0.0,4.0,9.0,55.0,False,5.0,0.0,0.0,False,0.0,0.0,False,0
11157,Local Match,2022.0,2550534.0,M,Oceania,High school,0-35,High,False,0.0,False,0.0,False,113.0,343.0,0.0,246.0,122.0,422.0,True,1.0,39.0,0.0,False,9.0,0.0,True,0
72983,Local Match,2019.0,341839.0,M,Western Europe,Middle school,35-55,Middle,False,0.0,False,30.0,False,136.0,202.0,0.0,188.0,146.0,10.0,False,0.0,1.0,0.0,False,5.0,0.0,True,0
89064,Regional Tournament,2019.0,587297.0,F,South Asia,High school,0-35,Middle-High,False,0.0,False,60.0,False,491.0,183.0,1.0,1024.0,139.0,92.0,False,0.0,0.0,0.0,False,66.0,0.0,False,1
27027,National Cup,2021.0,522682.0,M,Eastern Europe,Middle school,0-35,Low,False,0.0,False,0.0,False,32.0,14.0,0.0,0.0,5.0,0.0,False,0.0,0.0,0.0,False,3.0,0.0,False,0
13888,Federation League,2020.0,365782.0,M,South America,High school,35-55,High,False,0.0,False,30.0,False,1092.0,307.0,0.0,512.0,863.0,29.0,False,0.0,236.0,0.0,False,339.0,4.0,True,1
81341,Local Match,2019.0,484312.0,M,South America,High school,0-35,Low,False,1.0,False,30.0,False,10.0,38.0,0.0,13.0,11.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0
56404,Local Match,2021.0,602672.0,M,Central Asia,Middle school,0-35,High,False,1.0,False,120.0,False,66.0,190.0,0.0,17.0,89.0,72.0,False,4.0,2.0,0.0,False,3.0,0.0,True,0
70670,National Cup,2022.0,560554.0,M,Northern Africa,High school,0-35,Low,False,0.0,False,,False,44.0,20.0,0.0,37.0,20.0,148.0,False,0.0,0.0,0.0,False,2.0,0.0,False,0
47313,Regional Tournament,2022.0,648182.0,F,Middle East,High school,35-55,Middle,False,0.0,False,0.0,False,209.0,665.0,1.0,1.0,35.0,135.0,False,8.0,0.0,8.0,False,2.0,0.0,True,1
56312,Federation League,2021.0,529190.0,M,East Asia,Middle school,0-35,Middle-High,False,0.0,False,0.0,False,725.0,885.0,1.0,464.0,222.0,12.0,False,0.0,335.0,0.0,False,19.0,0.0,True,1
86434,Regional Tournament,2019.0,528464.0,F,Oceania,High school,0-35,High,False,2.0,False,0.0,False,46.0,49.0,0.0,8.0,69.0,75.0,False,0.0,0.0,0.0,False,4.0,0.0,False,1
22419,Local Match,2019.0,1950923.0,M,Northern Africa,Middle school,35-55,Middle-Low,False,0.0,False,0.0,True,406.0,703.0,0.0,567.0,248.0,808.0,False,2.0,24.0,3.0,False,15.0,4.0,True,1
23278,Federation League,2019.0,589531.0,F,Eastern Europe,High school,0-35,Low,True,0.0,False,60.0,False,108.0,30.0,1.0,49.0,59.0,5.0,False,0.0,55.0,0.0,False,5.0,0.0,True,1
23710,Regional Tournament,2020.0,443108.0,F,Central Asia,High school,0-35,Middle-Low,False,0.0,False,0.0,False,107.0,9.0,0.0,241.0,12.0,43.0,False,0.0,0.0,0.0,False,8.0,0.0,False,0
75006,Federation League,2020.0,2693243.0,F,Southern Europe,Middle school,35-55,Middle,False,0.0,False,0.0,False,590.0,205.0,1.0,814.0,620.0,61.0,False,0.0,116.0,0.0,False,225.0,11.0,False,1
88371,Federation League,2019.0,593303.0,M,North America,Middle school,0-35,Low,False,0.0,False,0.0,False,25.0,214.0,0.0,9.0,84.0,3.0,False,3.0,0.0,0.0,False,3.0,0.0,True,0
94488,Continental Championship,2021.0,629202.0,M,South Asia,University Degree,0-35,Middle,False,0.0,False,,False,184.0,580.0,0.0,109.0,14.0,134.0,False,2.0,119.0,0.0,False,25.0,0.0,True,1
47243,Regional Tournament,2020.0,555414.0,F,Northern Africa,Middle school,0-35,Middle-Low,False,0.0,False,0.0,False,257.0,40.0,4.0,284.0,56.0,75.0,False,0.0,0.0,0.0,False,29.0,2.0,False,1
73025,Federation League,2020.0,204996.0,M,South America,University Degree,0-35,Middle,False,0.0,False,60.0,False,239.0,200.0,0.0,259.0,131.0,10.0,False,0.0,152.0,0.0,False,57.0,0.0,False,1
